UIRoot2D/NormalPanel/HeroAttributeWin/Go_HeroAttribute/Go_ScrollList/Go_List/Go_LevelUP/Btn_LevelUp,UIRoot2D/NormalPanel/BattleWin/Go_TeamSkill/Btn_TeamSkill,UIRoot2D/NormalPanel/UGCBattleWin/Go_PlayerCard/Go_UGCBattleCard_3,UIRoot2D/NormalPanel/UGCBattleWin/Go_PlayerCard/Go_UGCBattleCard_0,UIRoot2D/NormalPanel/HeroListWin/Btn_Back,UIRoot2D/NormalPanel/GuildWar5V5BattleWin/Go_Player/Go_HeroSkill/Btn_CommonAttack,UIRoot2D/NormalPanel/UGCBattleWin/Go_PlayerCard/Go_UGCBattleCard_1,UIRoot2D/NormalPanel/EquipStrengthenWin/Go_Strengthen/Btn_strengthen,UIRoot2D/NormalPanel/HeroInfoWin/Go_ToggleList/Tog_Equip,UIRoot2D/NormalPanel/EquipStrengthenWin/Go_Strengthen/Btn_faststrengthen,UIRoot2D/NormalPanel/QuestWin/Go_Quest/Go_QuestList/Go_ScrollRect/Go_Content/Go_AchievementItem_01/Btn_Reward,UIRoot2D/NormalPanel/UGCBattleWin/Go_GlobalSkill/Btn_GlobalSkill_0,UIRoot2D/NormalPanel/UGCBattleWin/Go_PlayerCard/Go_UGCBattleCard_2,UIRoot2D/NormalPanel/BossInvadeBattleWin/Go_HeroSkill/Btn_CommonAttack,UIRoot2D/NormalPanel/DuelistBattleWin/Go_HeroSkill/Btn_CommonAttack,UIRoot2D/NormalPanel/HeroAttributeWin/Go_HeroAttribute/Go_ScrollList/Go_List/Go_AttributeTip/Go_ItemList/Go_Item_0,UIRoot2D/NormalPanel/MainWin/Go_Menu/Msk_DisplayArea/Grid/Btn_Hero,UIRoot2D/NormalPanel/RobWin/Go_Rob/Go_TreasureList/Go_Layout/Go_TreasureListItem_Win_Rob(Clone),vip
53,26,0,25,37,0,0,0,50,46,31,1,0,88,0,0,44,6,False
50,37,0,41,25,0,0,522,41,22,30,2,0,31,54,66,40,0,False
126,245,211,834,115,0,684,14,135,106,83,490,40,465,208,0,128,206,False
27,16,0,0,19,0,0,1,15,18,13,0,0,34,0,25,23,0,False
76,84,0,40,45,0,32,1,35,37,50,6,0,788,0,0,54,4,False
73,131,14,313,140,0,435,2,143,146,162,40,154,431,470,0,157,160,False
83,150,0,37,37,0,23,421,15,4,18,10,0,258,0,0,45,12,False
106,71,0,118,112,0,410,87,118,90,52,60,0,342,0,0,119,48,False
33,18,0,0,23,0,0,15,20,23,11,0,0,36,0,0,26,0,False
88,125,0,80,196,0,23,4,108,65,92,2,0,23,2,0,215,138,False
1,7,0,0,5,0,0,16,1,0,1,0,0,0,0,0,5,0,False
64,125,0,701,42,0,282,6,23,20,43,28,0,790,0,0,50,4,False
111,125,0,352,68,0,411,5,128,134,72,54,0,1209,298,4,70,50,True
13,5,0,0,9,0,0,3,4,6,3,0,0,0,0,0,10,0,False
26,31,0,0,16,0,0,27,11,16,10,0,0,37,0,0,20,0,False
8,7,0,0,7,0,0,5,2,5,6,0,0,0,0,0,8,0,False
22,24,0,0,12,0,0,33,3,2,11,0,0,49,0,0,16,0,False
94,17,0,9,57,0,0,2,82,103,18,3,0,0,0,0,62,12,False
99,167,0,96,145,0,93,1,98,107,95,42,58,132,3,3,151,152,False
80,141,0,123,91,0,47,13,85,97,89,5,0,1878,1322,45,107,28,False
157,322,207,987,201,0,1310,37,148,186,181,663,2096,3047,1849,0,216,194,False
7,6,0,0,5,0,0,0,8,14,6,0,0,0,0,0,7,0,False
112,213,0,262,79,0,255,8,55,126,100,109,0,934,0,0,129,12,False
25,39,0,52,41,0,44,65,39,28,50,18,0,225,0,0,46,4,False
105,229,0,767,256,0,141,1,165,114,158,241,2,1913,812,0,281,226,False
87,164,10,547,94,0,390,0,96,56,120,122,12,1180,520,0,109,10,False
43,31,0,58,30,0,0,18,20,19,24,0,0,345,43,29,37,0,False
33,14,0,0,17,0,0,0,1,0,2,0,0,208,0,1,20,0,False
105,213,63,94,127,0,678,7,131,94,116,398,165,1109,8,0,143,186,False
35,27,0,24,27,0,0,0,21,13,35,1,0,36,0,0,36,0,False
17,7,0,0,8,0,0,28,5,0,6,0,0,0,0,0,12,0,False
64,38,0,35,29,0,0,1,31,31,27,1,0,477,0,1,40,0,False
56,28,0,93,44,0,0,4,29,33,31,2,0,46,0,28,48,0,False
6,10,0,0,9,0,0,0,0,0,9,0,0,0,0,0,13,0,False
1,1,0,0,3,0,0,0,1,0,2,0,0,0,0,0,5,0,False
100,115,0,76,136,0,43,18,104,99,69,160,0,687,163,137,149,186,False
59,44,0,28,49,0,0,2,15,28,31,3,0,139,47,1,55,0,False
100,78,0,137,75,0,107,5,60,170,71,21,0,365,30,0,84,0,False
2,5,0,0,7,0,0,0,0,0,4,0,0,0,0,0,7,0,False
51,68,0,32,21,0,38,1,21,26,40,13,0,26,0,0,26,0,False
74,79,0,43,51,0,37,30,79,72,46,9,0,19,1,0,59,6,False
31,30,0,10,21,0,0,0,8,11,15,1,0,357,0,0,26,0,False
76,56,0,104,21,0,33,342,45,39,56,4,0,1245,0,0,60,10,False
28,18,0,29,18,0,0,11,15,18,13,0,0,106,0,1,22,0,False
29,39,0,0,19,0,0,0,14,20,33,8,0,247,26,42,24,0,False
36,35,0,12,33,0,0,177,45,6,4,1,0,21,9,334,34,80,False
104,151,0,178,78,0,33,0,92,191,76,21,0,703,0,0,94,24,False
105,243,2,571,94,0,289,1,93,93,111,276,55,2931,1474,0,112,216,False
23,11,0,0,8,0,0,2,7,1,18,0,0,6,0,14,21,0,True
77,66,0,97,54,0,135,2101,74,1,44,23,0,472,365,264,66,2,False
7,5,0,0,3,0,0,24,3,0,2,0,0,0,0,1,7,0,False
49,32,0,38,33,0,0,0,13,14,31,0,0,289,73,0,38,0,False
46,49,0,37,30,0,0,1,28,22,37,0,0,401,0,0,36,18,False
105,156,0,107,90,0,264,125,73,67,70,126,0,2306,0,0,101,48,True
26,5,0,0,16,0,0,2,22,21,13,0,0,15,0,0,24,0,False
11,4,0,0,7,0,0,19,3,0,8,0,0,0,0,0,13,0,False
58,37,0,22,55,0,0,24,73,53,23,0,0,44,0,96,60,146,False
59,65,0,1023,68,0,273,9,34,26,50,56,28,1219,0,0,68,24,False
35,61,0,88,40,0,62,1,42,34,43,30,0,373,0,7,46,10,False
8,15,0,0,4,0,0,7,3,4,6,0,0,0,0,8,14,0,False
15,13,0,0,29,0,0,14,18,6,15,0,0,116,0,19,35,0,False
17,51,0,36,12,0,0,0,12,7,26,0,0,0,7,0,18,0,False
32,25,0,85,15,0,0,6,7,12,20,0,0,17,0,0,21,0,False
89,55,0,135,54,0,67,1,89,86,77,14,0,1166,78,5,68,80,False
26,25,0,68,11,0,0,1,15,16,21,1,0,117,0,1,16,0,False
15,54,0,0,11,0,0,1,5,4,8,0,0,0,0,12,16,0,False
15,18,0,0,19,0,0,17,11,4,11,0,0,61,0,5,23,0,False
22,14,0,0,15,0,0,0,12,4,9,0,0,174,0,9,18,0,False
2,11,0,0,6,0,0,0,2,0,0,0,0,0,0,0,7,0,False
48,51,0,33,32,0,0,1,12,16,33,1,0,114,0,67,39,0,False
2,22,0,0,11,0,0,0,0,0,0,0,0,0,0,0,16,0,False
62,70,0,61,56,0,188,164,45,39,51,65,0,625,0,1228,64,26,False
29,96,0,86,20,0,44,1,29,50,30,29,0,0,0,0,26,0,False
22,16,0,0,25,0,0,60,27,21,29,0,0,0,0,121,37,0,False
105,117,0,74,94,0,57,148,109,102,101,33,0,1087,13,0,98,30,False
2,13,0,0,20,0,0,0,0,0,5,0,0,0,0,0,28,0,False
86,45,0,327,72,0,63,2,85,104,55,36,0,305,289,3,83,30,False
2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,False
18,7,0,0,14,0,0,0,15,14,9,0,0,0,0,38,24,0,False
11,5,0,0,15,0,0,0,4,0,7,0,0,0,0,23,17,0,False
9,7,0,0,8,0,0,0,9,2,4,0,0,0,0,0,9,0,False
0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
22,16,0,30,5,0,80,0,32,28,47,24,0,323,0,0,97,0,False
91,33,0,174,79,0,14,0,79,90,106,4,0,39,0,0,88,122,False
2,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,False
86,11,0,62,66,0,14,1,69,88,65,0,0,1286,0,2,71,0,False
98,79,0,1356,133,0,42,2,87,151,86,150,0,512,128,0,166,38,True
38,181,0,21,32,0,0,122,34,28,38,1,0,554,0,444,40,16,False
12,4,0,0,7,0,0,21,6,5,3,0,0,0,0,0,10,0,False
57,65,0,77,68,0,60,6,78,91,59,3,0,1072,96,0,80,62,False
97,103,0,288,121,0,354,0,101,83,71,59,48,643,337,0,128,84,False
33,9,0,0,19,0,0,2,13,3,7,0,0,0,0,1,24,0,False
9,3,0,0,7,0,0,0,1,0,2,0,0,0,0,0,8,0,False
0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
36,28,0,46,37,0,20,98,20,0,32,9,0,509,0,4,42,0,False
17,14,0,0,7,0,0,0,0,0,2,0,0,119,0,0,13,0,False
34,83,0,296,65,0,32,1,52,56,34,40,0,115,18,22,78,24,False
52,35,0,34,40,0,0,0,23,27,30,0,0,4,8,0,47,0,False
86,186,37,200,179,0,101,3,161,177,167,160,72,128,29,65,209,114,False
23,9,0,0,18,0,0,195,11,0,6,0,0,0,0,12,23,0,False
32,18,0,45,24,0,0,3,14,13,18,0,0,567,6,0,29,0,False
87,129,0,223,43,0,119,10,45,127,61,29,0,622,91,0,51,32,False
36,32,0,60,31,0,55,63,17,12,28,3,0,345,19,1,40,0,False
46,31,0,25,26,0,0,0,34,35,44,3,0,315,0,0,32,0,False
3,3,0,0,6,0,0,0,0,0,6,0,0,0,0,0,7,0,False
4,5,0,0,12,0,0,0,0,1,4,0,0,0,0,0,13,0,False
41,67,0,28,100,0,36,22,13,9,61,5,0,211,55,91,104,52,False
36,20,0,45,19,0,0,0,5,0,18,0,0,690,11,0,30,0,False
15,66,0,121,28,0,31,12,53,17,30,8,0,719,0,24,46,0,False
25,10,0,0,13,0,0,0,9,10,9,0,0,45,0,0,18,0,False
5,5,0,0,10,0,0,1,3,5,3,0,0,0,0,0,12,0,False
8,43,0,41,19,0,0,0,3,0,27,0,0,426,0,0,25,0,False
5,7,0,0,10,0,0,0,2,0,4,0,0,0,0,0,14,0,False
24,37,0,0,17,0,0,30,22,5,13,0,0,225,0,0,23,0,False
89,109,1,61,145,0,236,93,108,73,145,173,136,983,353,54,157,350,False
119,91,76,233,121,0,120,14,131,94,106,40,62,651,108,1,141,650,False
26,11,0,0,21,0,0,232,24,0,13,0,0,0,0,4,25,0,False
41,25,0,31,27,0,0,0,24,26,25,0,0,92,0,0,34,0,False
80,70,0,113,63,0,45,2,38,53,45,28,0,342,130,0,67,24,False
14,3,0,0,8,0,0,1,7,9,6,0,0,0,0,3,16,0,False
72,59,0,66,68,0,65,8,60,60,50,44,0,570,0,0,80,12,False
93,84,0,96,71,0,59,2,65,71,83,12,0,60,0,5,80,0,False
18,7,0,0,13,0,0,0,6,15,10,0,0,0,0,0,20,0,False
5,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,False
45,26,0,36,40,0,9,30,44,80,38,4,0,202,15,29,48,0,False
11,35,0,0,8,0,0,84,7,1,10,0,0,0,0,0,13,0,False
2,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
3,4,0,0,7,0,0,0,3,2,1,0,0,0,0,1,9,0,False
85,107,0,46,46,0,0,2,59,68,50,0,0,2,14,0,59,12,False
23,1,0,0,25,0,0,419,12,1,9,0,0,40,0,0,28,0,False
65,62,0,8,50,0,0,1,65,47,49,7,0,669,0,0,59,64,False
20,13,0,0,11,0,0,1,10,14,7,0,0,0,0,0,16,0,False
0,19,0,0,6,0,0,0,3,0,0,0,0,0,0,0,6,0,False
110,102,0,100,59,0,304,3,99,82,118,65,0,726,1,5,76,198,False
107,81,0,279,86,0,108,10,95,102,90,30,0,460,0,1,92,100,False
55,35,0,49,29,0,27,4,32,42,19,6,0,508,571,0,37,0,False
22,10,0,0,13,0,0,0,2,0,8,0,0,0,0,0,18,0,False
64,96,0,47,82,0,28,2,67,58,100,5,0,1076,115,41,89,38,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
87,77,0,32,42,0,16,1,46,51,79,14,0,770,134,3,52,36,False
48,32,0,37,48,0,14,754,46,8,34,4,0,361,0,0,57,0,False
34,20,0,30,20,0,0,0,13,14,15,0,0,0,0,6,26,0,False
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,False
102,110,0,139,60,0,186,1970,83,29,86,41,0,529,210,0,64,0,False
22,12,0,0,18,0,0,0,27,8,9,0,0,0,0,0,24,0,False
9,11,0,0,12,0,0,6,5,2,8,0,0,0,0,8,16,0,False
32,27,0,37,15,0,0,3,15,29,19,0,0,236,0,7,35,0,False
21,13,0,0,13,0,0,9,5,3,10,0,0,217,0,0,17,0,False
82,39,0,116,67,0,92,254,91,56,53,97,0,82,0,1,78,28,False
2,19,0,0,8,0,0,0,0,0,0,0,0,0,0,1,12,0,False
29,21,0,0,17,0,0,133,16,12,7,0,0,131,0,0,23,0,False
22,17,0,0,10,0,0,17,8,8,5,0,0,0,0,0,23,0,False
74,41,0,24,62,0,0,37,45,45,34,0,0,553,45,4,75,0,False
33,15,0,0,25,0,0,55,17,25,21,0,0,3,0,115,34,0,False
73,55,0,56,59,0,57,16,53,44,66,74,0,274,125,4,68,74,False
19,9,0,0,10,0,0,0,3,4,10,0,0,0,0,0,15,0,False
41,35,0,33,30,0,0,0,23,22,35,1,0,138,9,115,34,0,False
78,49,0,54,54,0,55,5,70,76,40,5,0,36,0,0,59,0,False
54,29,0,81,39,0,0,1,35,40,42,3,0,191,288,588,50,8,False
70,25,0,0,59,0,0,1182,67,12,66,0,0,71,0,0,67,8,False
6,3,0,0,8,0,0,0,6,3,4,0,0,0,0,4,10,0,True
131,97,38,157,228,0,103,1,194,140,108,175,50,222,87,4,238,142,False
85,79,0,87,97,0,63,111,95,60,89,14,0,40,0,1,114,22,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
37,34,0,37,21,0,0,1,11,17,12,0,0,331,0,0,29,0,False
58,128,0,189,71,0,74,0,39,40,32,12,0,369,0,100,76,18,False
28,50,0,44,17,0,0,1,30,45,17,0,0,56,0,1,31,0,False
9,59,0,30,46,0,15,626,45,0,55,0,0,67,13,101,52,6,False
122,120,0,442,52,0,214,5,126,113,99,85,0,440,73,0,69,44,False
32,11,0,0,20,0,0,10,20,25,8,0,0,152,0,39,25,0,False
119,154,25,181,129,0,181,17,133,87,106,306,460,322,170,28,152,88,False
44,15,0,0,28,0,0,6,27,43,27,0,0,249,0,285,42,0,False
7,22,0,0,6,0,0,0,2,0,3,0,0,0,0,0,7,0,False
18,180,7,239,52,0,310,24,52,16,69,134,6,568,20,246,56,42,False
24,10,0,0,21,0,0,1,10,12,10,0,0,0,0,0,25,0,False
119,72,0,48,97,0,143,13,137,116,77,35,0,775,49,6,113,216,True
17,15,0,0,17,0,0,0,5,7,13,0,0,81,0,0,21,0,False
33,30,0,0,54,0,0,12,95,41,75,0,0,1153,24,10,67,180,False
140,231,0,417,165,0,210,44,141,360,119,150,4,2389,273,0,164,120,False
46,25,0,39,51,0,0,80,24,30,20,0,0,204,0,143,58,0,False
50,57,0,83,37,0,63,557,22,0,45,45,0,459,50,0,46,0,False
8,82,0,13,12,0,0,0,5,0,4,3,0,123,0,38,17,0,False
31,17,0,34,24,0,0,0,18,22,19,0,0,159,0,0,29,0,False
0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
156,358,1080,1684,292,0,2563,29,228,165,107,1372,1262,2312,196,25,296,572,True
84,146,0,97,106,0,76,1,95,82,106,76,0,931,157,84,106,80,False
46,49,0,46,44,0,0,563,20,0,12,1,0,650,86,3,48,0,False
32,83,0,46,21,0,0,384,11,3,17,5,0,73,230,3,29,0,False
13,14,0,40,19,0,0,0,13,10,19,0,0,22,0,0,25,0,False
150,154,273,183,185,0,352,0,130,150,80,393,88,2101,410,0,200,110,True
99,102,0,71,103,0,63,2,104,82,110,102,52,2405,473,2,124,36,False
2,14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,13,0,False
5,14,0,0,4,0,0,0,7,0,0,0,0,0,0,0,8,0,False
57,52,0,22,58,0,27,1,54,43,65,7,0,389,67,0,75,14,False
106,89,0,158,63,0,180,1,101,117,73,25,0,294,0,0,67,54,False
115,59,42,163,97,0,121,70,72,82,86,47,30,479,186,0,107,44,False
14,113,0,102,4,0,87,26,16,7,57,20,0,475,160,0,22,144,False
97,42,0,141,80,0,131,1,89,103,57,14,0,874,245,26,92,12,False
0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
78,37,0,43,38,0,0,310,22,1,38,1,0,0,0,173,51,0,False
69,34,0,19,42,0,0,5,42,88,41,3,0,318,78,0,49,14,False
17,7,0,0,14,0,0,4,9,12,8,0,0,0,0,36,19,0,False
48,32,0,37,26,0,0,2,26,29,44,1,0,273,0,0,34,0,False
26,29,0,0,27,0,0,1,18,9,10,0,0,0,0,0,31,0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
69,42,0,47,63,0,30,2,83,65,70,5,0,135,54,6,81,64,False
13,32,0,0,21,0,0,0,5,4,8,0,0,0,0,0,27,0,False
82,329,399,1778,246,0,2520,1241,179,33,100,402,1254,9415,858,1131,266,300,False
26,11,0,0,15,0,0,1,19,14,21,0,0,4,0,0,22,0,False
14,6,0,0,10,0,0,4,9,2,7,0,0,0,0,0,13,0,False
48,44,0,15,25,0,0,0,12,35,21,1,0,143,42,0,31,0,False
104,110,12,156,108,0,183,306,79,57,86,79,23,840,75,20,119,70,False
54,90,0,86,58,0,62,2,81,101,68,13,0,1354,198,1,69,36,False
28,45,0,0,23,0,0,28,35,48,18,0,0,143,0,2,32,0,False
143,178,54,716,119,0,283,4,113,171,84,110,99,1484,478,0,130,12,False
72,126,0,74,96,0,22,2,45,109,57,50,0,555,114,183,102,20,False
68,49,0,15,27,0,0,23,61,58,34,0,0,124,0,7,52,10,False
50,33,0,48,24,0,0,0,2,3,14,0,0,0,0,3,33,0,False
54,33,0,17,37,0,0,5,36,37,52,5,0,79,100,28,48,88,False
60,49,0,127,48,0,77,22,36,79,35,16,0,0,24,0,54,0,False
2,3,0,0,2,0,0,0,1,0,4,0,0,0,0,0,4,0,False
28,17,0,0,22,0,0,107,17,10,31,0,0,836,0,0,26,0,False
21,13,0,0,19,0,0,2,17,19,11,0,0,66,0,0,24,0,False
129,180,72,182,192,0,222,204,99,87,108,42,45,133,94,207,192,38,False
16,12,0,0,15,0,0,69,4,0,8,0,0,0,0,25,20,0,False
21,28,0,71,16,0,19,51,2,0,10,2,0,18,101,0,19,0,False
55,37,0,5,37,0,6,0,51,111,35,2,0,0,128,0,47,0,False
5,6,0,0,11,0,0,0,5,1,3,0,0,0,0,0,13,0,False
13,26,0,0,11,0,0,0,1,0,5,0,0,0,0,0,14,0,False
8,166,0,101,23,0,0,3,9,4,7,0,0,127,0,0,26,0,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
90,80,0,123,68,0,62,10,62,51,63,34,0,783,114,18,74,46,False
47,74,0,116,22,0,71,1,64,72,44,30,0,379,0,9,28,0,False
78,137,0,106,88,0,100,1,94,82,113,103,162,1738,0,0,103,76,False
59,51,0,39,61,0,0,0,47,58,29,1,0,427,118,0,67,0,False
46,26,0,0,36,0,0,6,33,32,40,0,0,27,0,47,45,36,False
60,79,0,101,47,0,65,41,23,53,28,5,0,1278,46,0,54,0,False
53,50,0,57,43,0,20,2,51,51,69,3,0,1082,204,1,50,40,True
31,26,0,0,30,0,0,5,34,39,19,22,0,160,0,0,37,0,False
2,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,False
106,85,0,44,102,0,203,343,67,46,94,49,0,62,135,0,111,72,False
76,47,0,118,45,0,81,5,67,89,46,3,0,82,70,0,50,20,False
72,118,0,295,28,0,144,2,35,52,35,42,0,478,0,0,34,0,False
144,222,63,621,132,0,86,8,113,156,120,132,89,935,269,36,153,122,True
70,31,0,27,43,0,0,17,59,54,58,8,0,4,172,9,52,40,False
10,14,0,0,7,0,0,18,2,0,3,0,0,0,0,0,12,0,False
54,42,0,30,23,0,0,50,10,4,26,1,0,163,0,0,29,0,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
79,71,37,155,69,0,68,333,53,41,192,60,49,973,51,2,80,2,False
0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,False
11,6,0,0,9,0,0,1,3,3,4,0,0,0,0,0,11,0,False
105,94,69,331,69,0,268,1,91,105,52,43,53,1235,0,0,77,36,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
17,17,0,22,25,0,0,43,15,13,19,0,0,23,0,130,26,0,False
74,93,0,94,17,0,68,0,45,79,58,12,0,87,0,42,46,26,False
96,93,0,22,56,0,2,8,82,87,48,16,0,1016,80,300,66,112,False
55,65,0,29,55,0,0,1,55,44,83,0,0,229,110,0,64,120,False
81,60,0,202,56,0,179,0,50,59,35,43,43,375,0,0,68,12,False
111,113,0,81,88,0,63,4,78,100,71,50,14,794,993,0,94,22,False
81,235,11,448,105,0,264,1,93,63,128,441,394,2908,714,1,134,222,True
95,100,0,172,140,0,125,131,94,110,47,17,0,230,383,7,152,124,False
13,36,0,0,11,0,0,2,6,8,2,0,0,0,0,0,11,0,False
62,39,0,26,44,0,0,0,50,119,49,1,0,54,0,0,50,16,False
11,19,0,0,16,0,0,1,7,1,9,0,0,0,0,1,19,0,False
81,100,200,66,103,0,199,0,81,85,142,261,324,112,47,0,113,80,False
26,43,0,0,16,0,0,11,10,7,7,0,0,0,0,25,20,0,False
59,68,0,26,76,0,76,805,132,4,63,12,0,48,0,97,90,380,False
25,19,0,0,12,0,0,29,6,6,3,0,0,0,0,0,15,0,False
32,23,0,37,31,0,0,2,12,14,17,0,0,28,0,87,36,0,False
51,45,0,164,40,0,136,2,69,53,62,18,0,276,55,1,50,18,False
6,5,0,0,7,0,0,0,4,0,4,0,0,0,0,0,15,0,False
14,8,0,0,7,0,0,24,8,0,3,0,0,0,0,0,10,0,False
64,134,378,293,109,0,162,2,85,179,90,61,246,2629,234,474,130,56,False
19,12,0,0,24,0,0,22,12,12,13,0,0,858,0,67,30,0,False
32,34,0,0,21,0,0,0,16,12,55,0,0,0,384,0,34,10,False
83,33,0,5,70,0,0,1,77,93,34,1,0,482,0,1,86,18,False
34,16,0,0,16,0,0,0,11,10,13,0,0,199,0,0,24,0,False
57,26,0,49,47,0,21,3,39,30,68,17,0,266,0,0,58,84,False
6,5,0,0,6,0,0,22,2,1,6,0,0,0,0,12,8,0,False
116,154,31,506,216,0,903,30,201,107,99,320,254,290,1247,22,214,64,False
13,18,0,0,17,0,0,3,4,10,2,0,0,0,0,3,19,0,False
46,30,0,28,31,0,0,0,30,79,20,0,0,441,0,0,39,0,False
0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
21,41,0,80,31,0,0,15,24,10,22,0,0,93,0,30,35,0,False
70,67,4,96,73,0,36,6,73,64,72,26,7,1465,16,0,85,64,False
164,102,7,321,120,0,172,8,123,349,104,155,10,802,220,0,134,94,False
69,104,0,246,33,0,175,1,38,26,54,87,45,1195,290,0,39,6,False
61,23,0,133,82,0,131,0,56,66,126,36,0,477,0,72,88,20,False
129,116,161,573,151,0,486,22,179,141,135,869,924,993,41,0,179,470,False
24,12,0,0,16,0,0,1,7,8,11,0,0,152,0,0,19,0,False
21,33,0,34,17,0,0,271,25,0,17,3,0,101,0,12,24,0,False
52,51,0,26,17,0,0,28,40,74,43,1,0,1176,341,0,50,0,False
16,9,0,0,17,0,0,10,10,12,6,0,0,0,0,0,22,0,False
13,17,0,0,8,0,0,0,3,1,7,0,0,6,0,0,14,0,False
17,11,0,0,15,0,0,0,14,10,8,0,0,0,0,0,21,0,False
124,339,0,585,221,0,601,1,156,160,165,661,57,1361,2199,0,257,298,False
17,25,0,31,18,0,0,56,19,2,15,0,0,41,0,0,21,0,False
16,14,0,0,18,0,0,12,10,9,9,0,0,9,0,2,21,0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
13,11,0,0,12,0,0,145,8,1,8,0,0,0,0,0,17,0,False
101,32,0,25,52,0,0,0,49,56,31,1,0,336,0,9,59,42,False
2,74,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,False
77,26,0,32,35,0,0,2,37,45,37,1,0,245,0,0,41,8,False
46,40,0,31,37,0,0,0,37,44,23,0,0,210,0,3,42,0,False
31,21,0,36,27,0,0,173,12,3,15,0,0,36,0,0,30,0,False
20,17,0,0,14,0,0,0,17,12,10,0,0,0,0,0,18,0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
13,15,0,0,13,0,0,2,9,4,7,0,0,0,0,0,16,0,False
77,28,0,33,64,0,0,110,62,48,47,0,0,331,108,366,70,8,False
2,2,0,0,6,0,0,0,0,0,8,0,0,0,0,0,6,0,False
7,8,0,0,10,0,0,0,3,1,3,0,0,0,0,6,11,0,False
6,2,0,0,7,0,0,0,2,2,5,0,0,0,0,0,8,0,False
112,115,180,270,148,0,681,3,91,98,122,187,44,1605,137,0,160,90,False
41,45,0,29,39,0,0,15,44,59,30,1,0,172,30,0,49,0,False
8,6,0,0,11,0,0,0,3,2,5,0,0,0,0,0,15,0,False
0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,False
65,75,0,151,59,0,64,7,60,48,53,28,0,244,208,0,66,12,False
66,133,0,151,51,0,29,2,47,64,71,3,0,98,2,0,53,10,False
45,18,0,0,22,0,0,0,23,38,23,0,0,77,0,0,33,0,False
54,42,0,56,67,0,19,5,61,30,59,14,0,227,0,0,78,14,False
80,96,0,301,61,0,52,25,68,67,73,62,0,1310,198,0,69,52,False
93,222,71,179,70,0,257,2,55,112,128,81,85,1790,81,0,132,46,False
71,22,0,0,52,0,0,1,79,48,38,0,0,104,0,0,70,42,False
31,100,1,202,101,0,445,9,110,64,115,276,856,688,26,141,101,196,False
111,75,26,1049,85,0,73,2,99,105,86,171,7,426,0,1,94,40,False
7,13,0,0,11,0,0,24,6,7,0,0,0,0,0,0,15,0,False
15,15,0,0,10,0,0,0,10,0,0,0,0,0,0,0,15,0,False
9,6,0,0,6,0,0,0,1,0,4,0,0,0,0,0,8,0,False
86,2,0,21,57,0,7,38,79,72,63,13,0,709,138,5,61,36,False
93,56,0,165,84,0,24,1,65,62,51,28,12,877,0,3,90,0,True
7,18,0,0,12,0,0,0,5,0,13,0,0,3,0,0,17,0,False
42,22,0,43,28,0,0,25,33,14,5,1,0,347,0,333,42,0,False
259,347,1908,1109,365,0,3194,17,241,233,205,543,299,18734,2754,14,363,410,True
30,17,0,0,29,0,0,6,18,12,10,0,0,154,0,0,34,0,False
6,10,0,0,12,0,0,0,2,0,5,0,0,0,0,0,15,0,False
31,13,0,0,24,0,0,0,11,15,17,0,0,1,0,1,30,0,False
7,1,0,0,5,0,0,0,1,0,2,0,0,0,0,0,6,0,False
28,14,0,0,21,0,0,0,18,17,13,0,0,165,0,0,25,0,False
2,16,0,0,7,0,0,0,1,0,0,0,0,0,0,0,9,0,False
50,49,0,89,48,0,37,136,52,87,48,28,0,76,0,345,54,16,False
80,92,14,222,94,0,43,0,68,63,111,79,12,23,0,0,98,50,False
